id,files_2024,total_files_2024,proportion_2024,retained_2024,files_2026,total_files_2026,proportion_2026,retained_2026,present_2024,present_2026,classification
6042,22,29,0.7586206896551724,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,Excluded from both; 2024 only
6120,22,29,0.7586206896551724,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,Excluded from both; 2024 only
6295,22,29,0.7586206896551724,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,Excluded from both; 2024 only
6430,14,29,0.4827586206896552,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,Excluded from both; 2024 only
6508,17,29,0.5862068965517241,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,Excluded from both; 2024 only
6886,20,29,0.6896551724137931,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,Excluded from both; 2024 only
6939,20,29,0.6896551724137931,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,Excluded from both; 2024 only
7089,17,29,0.5862068965517241,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,Excluded from both; 2024 only
7194,2,29,0.06896551724137931,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,Excluded from both; 2024 only
7260,23,29,0.7931034482758621,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,Excluded from both; 2024 only
7266,19,29,0.6551724137931034,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,Excluded from both; 2024 only
7291,23,29,0.7931034482758621,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,Excluded from both; 2024 only
6657,NA,NA,NA,FALSE,60,80,0.75,FALSE,FALSE,TRUE,Excluded from both; 2026 only
6738,NA,NA,NA,FALSE,48,80,0.6,FALSE,FALSE,TRUE,Excluded from both; 2026 only
6945,NA,NA,NA,FALSE,51,80,0.6375,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7332,NA,NA,NA,FALSE,55,80,0.6875,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7362,NA,NA,NA,FALSE,14,80,0.175,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7377,NA,NA,NA,FALSE,33,80,0.4125,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7411,NA,NA,NA,FALSE,4,80,0.05,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7444,NA,NA,NA,FALSE,31,80,0.3875,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7490,NA,NA,NA,FALSE,50,80,0.625,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7525,NA,NA,NA,FALSE,38,80,0.475,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7530,NA,NA,NA,FALSE,58,80,0.725,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7531,NA,NA,NA,FALSE,52,80,0.65,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7532,NA,NA,NA,FALSE,52,80,0.65,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7536,NA,NA,NA,FALSE,21,80,0.2625,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7550,NA,NA,NA,FALSE,61,80,0.7625,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7563,NA,NA,NA,FALSE,43,80,0.5375,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7606,NA,NA,NA,FALSE,49,80,0.6125,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7613,NA,NA,NA,FALSE,42,80,0.525,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7615,NA,NA,NA,FALSE,63,80,0.7875,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7632,NA,NA,NA,FALSE,7,80,0.0875,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7634,NA,NA,NA,FALSE,63,80,0.7875,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7653,NA,NA,NA,FALSE,59,80,0.7375,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7670,NA,NA,NA,FALSE,46,80,0.575,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7686,NA,NA,NA,FALSE,21,80,0.2625,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7703,NA,NA,NA,FALSE,62,80,0.775,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7704,NA,NA,NA,FALSE,62,80,0.775,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7705,NA,NA,NA,FALSE,61,80,0.7625,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7706,NA,NA,NA,FALSE,57,80,0.7125,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7707,NA,NA,NA,FALSE,57,80,0.7125,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7708,NA,NA,NA,FALSE,56,80,0.7,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7709,NA,NA,NA,FALSE,31,80,0.3875,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7710,NA,NA,NA,FALSE,51,80,0.6375,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7711,NA,NA,NA,FALSE,51,80,0.6375,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7712,NA,NA,NA,FALSE,49,80,0.6125,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7713,NA,NA,NA,FALSE,49,80,0.6125,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7714,NA,NA,NA,FALSE,48,80,0.6,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7715,NA,NA,NA,FALSE,48,80,0.6,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7716,NA,NA,NA,FALSE,48,80,0.6,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7717,NA,NA,NA,FALSE,47,80,0.5875,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7718,NA,NA,NA,FALSE,41,80,0.5125,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7719,NA,NA,NA,FALSE,40,80,0.5,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7720,NA,NA,NA,FALSE,37,80,0.4625,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7721,NA,NA,NA,FALSE,34,80,0.425,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7722,NA,NA,NA,FALSE,34,80,0.425,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7723,NA,NA,NA,FALSE,32,80,0.4,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7724,NA,NA,NA,FALSE,32,80,0.4,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7725,NA,NA,NA,FALSE,32,80,0.4,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7726,NA,NA,NA,FALSE,27,80,0.3375,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7727,NA,NA,NA,FALSE,28,80,0.35,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7728,NA,NA,NA,FALSE,28,80,0.35,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7729,NA,NA,NA,FALSE,25,80,0.3125,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7730,NA,NA,NA,FALSE,21,80,0.2625,FALSE,FALSE,TRUE,Excluded from both; 2026 only
7731,NA,NA,NA,FALSE,21,80,0.2625,FALSE,FALSE,TRUE,Excluded from both; 2026 only
6025,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6039,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6043,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6054,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6072,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6082,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6087,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6088,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6092,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6094,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6101,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6167,25,29,0.8620689655172413,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6213,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6225,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6232,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6239,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6245,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6246,25,29,0.8620689655172413,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6248,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6249,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6250,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6254,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6266,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6267,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6268,26,29,0.896551724137931,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6272,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6287,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6291,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6297,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6298,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6299,24,29,0.8275862068965517,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6304,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6318,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6326,29,29,1,TRUE,48,80,0.6,FALSE,TRUE,TRUE,Retained in 2024 only
6338,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6345,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6357,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6367,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6368,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6380,29,29,1,TRUE,8,80,0.1,FALSE,TRUE,TRUE,Retained in 2024 only
6384,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6388,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6395,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6406,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6418,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6445,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6448,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6491,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6492,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6501,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6504,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6510,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6517,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6519,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6531,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6536,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6549,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6558,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6560,24,29,0.8275862068965517,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6575,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6582,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6591,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6600,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6603,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6607,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6623,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6637,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6647,29,29,1,TRUE,51,80,0.6375,FALSE,TRUE,TRUE,Retained in 2024 only
6648,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6689,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6764,29,29,1,TRUE,61,80,0.7625,FALSE,TRUE,TRUE,Retained in 2024 only
6773,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6774,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6776,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6782,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6785,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6831,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6839,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6856,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6862,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6869,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6870,29,29,1,TRUE,28,80,0.35,FALSE,TRUE,TRUE,Retained in 2024 only
6876,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6877,29,29,1,TRUE,56,80,0.7,FALSE,TRUE,TRUE,Retained in 2024 only
6892,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6894,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6899,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6906,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6934,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6949,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6951,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6957,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6961,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6985,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7002,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7005,29,29,1,TRUE,52,80,0.65,FALSE,TRUE,TRUE,Retained in 2024 only
7016,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7027,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7047,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7056,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7060,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7065,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7070,29,29,1,TRUE,60,80,0.75,FALSE,TRUE,TRUE,Retained in 2024 only
7077,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7079,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7108,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7111,29,29,1,TRUE,49,80,0.6125,FALSE,TRUE,TRUE,Retained in 2024 only
7112,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7116,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7121,25,29,0.8620689655172413,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7122,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7144,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7149,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7155,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7173,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7175,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7178,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7192,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7206,29,29,1,TRUE,25,80,0.3125,FALSE,TRUE,TRUE,Retained in 2024 only
7212,27,29,0.9310344827586207,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7214,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7217,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7218,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7219,29,29,1,TRUE,31,80,0.3875,FALSE,TRUE,TRUE,Retained in 2024 only
7241,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7246,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7248,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7251,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7254,29,29,1,TRUE,20,80,0.25,FALSE,TRUE,TRUE,Retained in 2024 only
7268,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7273,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7276,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7279,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7281,29,29,1,TRUE,32,80,0.4,FALSE,TRUE,TRUE,Retained in 2024 only
7288,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7289,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
7296,29,29,1,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,Retained in 2024 only
6342,12,29,0.41379310344827586,FALSE,80,80,1,TRUE,TRUE,TRUE,Retained in 2026 only
6499,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
6513,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
6521,NA,NA,NA,FALSE,76,80,0.95,TRUE,FALSE,TRUE,Retained in 2026 only
6543,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
6589,NA,NA,NA,FALSE,79,80,0.9875,TRUE,FALSE,TRUE,Retained in 2026 only
6683,19,29,0.6551724137931034,FALSE,80,80,1,TRUE,TRUE,TRUE,Retained in 2026 only
6790,NA,NA,NA,FALSE,73,80,0.9125,TRUE,FALSE,TRUE,Retained in 2026 only
6836,NA,NA,NA,FALSE,77,80,0.9625,TRUE,FALSE,TRUE,Retained in 2026 only
6868,8,29,0.27586206896551724,FALSE,80,80,1,TRUE,TRUE,TRUE,Retained in 2026 only
6893,NA,NA,NA,FALSE,72,80,0.9,TRUE,FALSE,TRUE,Retained in 2026 only
6907,NA,NA,NA,FALSE,75,80,0.9375,TRUE,FALSE,TRUE,Retained in 2026 only
6946,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
6950,NA,NA,NA,FALSE,79,80,0.9875,TRUE,FALSE,TRUE,Retained in 2026 only
6979,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
6980,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
6981,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
6982,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
6984,NA,NA,NA,FALSE,75,80,0.9375,TRUE,FALSE,TRUE,Retained in 2026 only
6988,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
6989,NA,NA,NA,FALSE,77,80,0.9625,TRUE,FALSE,TRUE,Retained in 2026 only
6990,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
6992,NA,NA,NA,FALSE,77,80,0.9625,TRUE,FALSE,TRUE,Retained in 2026 only
6995,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
6996,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7044,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7071,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7099,NA,NA,NA,FALSE,77,80,0.9625,TRUE,FALSE,TRUE,Retained in 2026 only
7102,8,29,0.27586206896551724,FALSE,80,80,1,TRUE,TRUE,TRUE,Retained in 2026 only
7123,NA,NA,NA,FALSE,72,80,0.9,TRUE,FALSE,TRUE,Retained in 2026 only
7130,13,29,0.4482758620689655,FALSE,80,80,1,TRUE,TRUE,TRUE,Retained in 2026 only
7143,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7163,NA,NA,NA,FALSE,77,80,0.9625,TRUE,FALSE,TRUE,Retained in 2026 only
7166,NA,NA,NA,FALSE,73,80,0.9125,TRUE,FALSE,TRUE,Retained in 2026 only
7181,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7215,NA,NA,NA,FALSE,79,80,0.9875,TRUE,FALSE,TRUE,Retained in 2026 only
7247,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7262,NA,NA,NA,FALSE,71,80,0.8875,TRUE,FALSE,TRUE,Retained in 2026 only
7277,NA,NA,NA,FALSE,71,80,0.8875,TRUE,FALSE,TRUE,Retained in 2026 only
7284,6,29,0.20689655172413793,FALSE,76,80,0.95,TRUE,TRUE,TRUE,Retained in 2026 only
7290,6,29,0.20689655172413793,FALSE,77,80,0.9625,TRUE,TRUE,TRUE,Retained in 2026 only
7294,NA,NA,NA,FALSE,69,80,0.8625,TRUE,FALSE,TRUE,Retained in 2026 only
7298,NA,NA,NA,FALSE,71,80,0.8875,TRUE,FALSE,TRUE,Retained in 2026 only
7300,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7302,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7304,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7305,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7306,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7307,NA,NA,NA,FALSE,71,80,0.8875,TRUE,FALSE,TRUE,Retained in 2026 only
7308,NA,NA,NA,FALSE,65,80,0.8125,TRUE,FALSE,TRUE,Retained in 2026 only
7310,NA,NA,NA,FALSE,75,80,0.9375,TRUE,FALSE,TRUE,Retained in 2026 only
7314,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7316,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7317,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7318,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7319,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7320,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7322,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7323,NA,NA,NA,FALSE,79,80,0.9875,TRUE,FALSE,TRUE,Retained in 2026 only
7324,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7325,NA,NA,NA,FALSE,76,80,0.95,TRUE,FALSE,TRUE,Retained in 2026 only
7326,NA,NA,NA,FALSE,79,80,0.9875,TRUE,FALSE,TRUE,Retained in 2026 only
7327,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7328,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7329,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7333,NA,NA,NA,FALSE,76,80,0.95,TRUE,FALSE,TRUE,Retained in 2026 only
7334,NA,NA,NA,FALSE,77,80,0.9625,TRUE,FALSE,TRUE,Retained in 2026 only
7339,NA,NA,NA,FALSE,76,80,0.95,TRUE,FALSE,TRUE,Retained in 2026 only
7341,NA,NA,NA,FALSE,77,80,0.9625,TRUE,FALSE,TRUE,Retained in 2026 only
7342,NA,NA,NA,FALSE,75,80,0.9375,TRUE,FALSE,TRUE,Retained in 2026 only
7344,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7346,NA,NA,NA,FALSE,79,80,0.9875,TRUE,FALSE,TRUE,Retained in 2026 only
7348,NA,NA,NA,FALSE,76,80,0.95,TRUE,FALSE,TRUE,Retained in 2026 only
7350,NA,NA,NA,FALSE,80,80,1,TRUE,FALSE,TRUE,Retained in 2026 only
7351,NA,NA,NA,FALSE,76,80,0.95,TRUE,FALSE,TRUE,Retained in 2026 only
7352,NA,NA,NA,FALSE,74,80,0.925,TRUE,FALSE,TRUE,Retained in 2026 only
